711;21.1092
712;21.1568
713;21.152
714;21.1948
715;21.195
716;21.231
717;21.2424
718;21.2644
719;21.2624
720;21.2798
721;21.2676
722;21.3002
723;21.2996
724;21.335
725;21.3288
726;21.3552
727;21.3572
728;21.4076
729;21.4126
730;21.4386
731;21.4262
732;21.4652
733;21.4404
734;21.4764
735;21.4732
736;21.514
737;21.5266
738;21.5574
739;21.5538
740;21.5998
741;21.5936
742;21.6084
743;21.6088
744;21.634
745;21.6468
746;21.688
747;21.6998
748;21.7192
749;21.7096
750;21.7398
751;21.7382
752;21.7734
753;21.7678
754;21.8116
755;21.802
756;21.837
757;21.829
758;21.8524
759;21.8436
760;21.8432
761;21.8424
762;21.8622
763;21.8762
764;21.8976
765;21.9066
766;21.9338
767;21.9314
768;21.9574
769;21.9438
770;21.9804
771;21.9758
772;22.0018
773;21.9924
774;22.0218
775;22.0266
776;22.0592
777;22.0544
778;22.0944
779;22.1156
780;22.1226
781;22.1198
782;22.1602
783;22.1478
784;22.1728
785;22.1868
786;22.2146
787;22.2194
788;22.2542
789;22.2758
790;22.308
791;22.3012
792;22.3296
793;22.3432
794;22.3936
795;22.3886
796;22.4086
797;22.4078
798;22.4262
799;22.4094
800;22.444
801;22.442
802;22.48
803;22.4958
804;22.551
805;22.5564
806;22.5996
807;22.5864
808;22.623
809;22.6306
810;22.6548
811;22.6562
812;22.6766
813;22.6868
814;22.716
815;22.718
816;22.7586
817;22.763
818;22.8002
819;22.804
820;22.8268
821;22.8356
822;22.8582
823;22.8612
824;22.9008
825;22.9104
826;22.9416
827;22.9524
828;22.9912
829;22.9878
830;23.0114
831;23.0144
832;23.0452
833;23.0354
834;23.0698
835;23.057
836;23.0952
837;23.0994
838;23.1284
839;23.1382
840;23.1756
841;23.1716
842;23.2036
843;23.1986
844;23.2106
845;23.2204
846;23.2516
847;23.2492
848;23.2746
849;23.2778
850;23.3148
851;23.3008
852;23.3276
853;23.3436
854;23.3664
855;23.3604
856;23.3862
857;23.4064
858;23.4288
859;23.4386
860;23.4694
861;23.4714
862;23.5
863;23.4968
864;23.5288
865;23.538
866;23.5638
867;23.5642
868;23.5858
869;23.5878
870;23.6096
871;23.6272
872;23.6402
873;23.6522
874;23.688
875;23.6788
876;23.7246
877;23.7374
878;23.7586
879;23.7538
880;23.7842
881;23.7986
882;23.8346
883;23.8342
884;23.8588
885;23.8516
886;23.8658
887;23.8774
888;23.9128
889;23.9112
890;23.932
891;23.9274
892;23.9592
893;23.9678
894;24.0006
895;23.9862
896;24.0244
897;24.0248
898;24.049
899;24.0304
900;24.0534
901;24.0408
902;24.0668
903;24.0794
904;24.1092
905;24.1028
906;24.1344
907;24.1372
908;24.1602
909;24.1788
910;24.2188
